Unnamed: 0,sender,date,parsed_datetime,date_only,week,month,year,days_since,email_body,company,subject,true_label
1588,Talent Acquisition <careers@midjourney.com>,"1/9/25, 12:00 AM",2025-01-09 00:00:00,2025-01-09,2,1,2025,92,"Dear Micheal Gary Scott,

Thank you for applying to the Data Analyst position at Midjourney. We have received your application and our recruiting team will review your qualifications carefully.

If your background aligns with our requirements, a member of our team will reach out to discuss next steps. Please note that due to the high volume of applications, this process may take several weeks.

In the meantime, you can track your application status through our careers portal.

Best regards,
Midjourney Talent Acquisition",Midjourney,Thank you for applying to Midjourney!,in_process
759,Johnson & Johnson HR <hr@johnson&johnson.com>,"1/15/25, 12:00 AM",2025-01-15 00:00:00,2025-01-15,3,1,2025,86,"Dear Michael Gary Scott,

I hope this email finds you well. I'm reaching out regarding your application for the Frontend Engineer position at Johnson & Johnson.

I'm pleased to let you know that our team has reviewed your application and we'd like to schedule an initial phone screen with you. This will be a 30-minute conversation to learn more about your experience and share details about the role.

Are you available on March 14, 2025 at 10:00 AM EST? If not, please suggest some alternative times.

Looking forward to connecting!

Samantha Young
Talent Acquisition Partner
Johnson & Johnson",Johnson & Johnson,Next steps - Frontend Engineer position at Johnson & Johnson,interview
1271,Talent Acquisition <careers@iqvia.com>,"2/10/25, 12:00 AM",2025-02-10 00:00:00,2025-02-10,7,2,2025,60,"Micheal Gary Scott,

We're impressed with your profile and would like to see your coding skills in action!

Please complete the following coding challenge for the Software Engineer role at IQVIA:

Platform: CodeSignal
Duration: 70 minutes
Languages: Python, Java, or C++
Deadline: January 13, 2025

The challenge will test data structures, algorithms, and problem-solving skills.

Good luck!
IQVIA Engineering Recruiting",IQVIA,Coding Challenge: Software Engineer - IQVIA,action_required
1816,Talent Acquisition <careers@nuro.com>,"2/21/25, 12:00 AM",2025-02-21 00:00:00,2025-02-21,8,2,2025,49,"Hi Micheal Gary Scott,

Please confirm your email address to complete your registration on Nuro's career portal.

Click the button below to verify:
[Verify Email]

This link will expire in 24 hours.

If you did not create an account, please ignore this email.

Nuro",Nuro,Verify your email address,unrelated
1927,no-reply@salesforce.com,"3/15/25, 12:00 AM",2025-03-15 00:00:00,2025-03-15,11,3,2025,27,"Hi Michael Gary Scott,

New jobs matching your saved search:

Actuarial Analyst - Stripe (Remote)
Data Engineer - Apple (Hybrid)
Sales Engineer - Waymo (On-site)

Don't miss out - apply today!

Manage alerts | Unsubscribe

LinkedIn Jobs",Salesforce,Job alert: Compliance Analyst positions near you,unrelated
48,recruiting@intercom.com,"3/7/25, 12:00 AM",2025-03-07 00:00:00,2025-03-07,10,3,2025,35,"Dear Michael Gary Scott,

I am pleased to offer you the position of Healthcare Data Analyst at Intercom. After meeting with our interview panel, everyone was impressed with your skills and experience, and we believe you'll make a significant contribution to our team.

Please review the attached offer details and compensation package. Your proposed start date is March 26, 2025.

To accept, please sign the offer letter and return it to us. We're excited to have you!

Congratulations,
Stephanie Clark
VP of Talent, Intercom",Intercom,Great news from Intercom!,acceptance
1298,no-reply@apple.com,"4/25/25, 12:00 AM",2025-04-25 00:00:00,2025-04-25,17,4,2025,-14,"Hello Micheal Gary Scott,

We are excited about your application for the Marketing Analyst position at Apple. Before we can proceed, we need you to complete a few items:

- Complete the technical assessment (estimated time: 60 minutes)
- Upload a copy of your most recent transcript
- Fill out the additional questionnaire

Please complete these steps by January 03, 2025 to remain in consideration.

Thank you for your time and interest!

Apple Recruiting Team",Apple,Action Needed: Marketing Analyst application at Apple,action_required
344,Siemens Careers <noreply@siemens.com>,"1/3/25, 12:00 AM",2025-01-03 00:00:00,2025-01-03,1,1,2025,98,"Hi Michael Gary Scott,

Thank you for your interest in the Marketing Analyst role. We regret to inform you that we will not be moving forward with your candidacy for this position.

We encourage you to visit our website at careers.siemens.com to view other opportunities that may align with your experience.

Best regards,
Siemens Recruiting",Siemens,Siemens | Application update,rejection
1640,Talent Acquisition <careers@cisco.com>,"4/6/25, 12:00 AM",2025-04-06 00:00:00,2025-04-06,14,4,2025,5,"Dear Micheal Gary Scott,

Thank you for your interest in the Marketing Analyst position at Cisco. We want to let you know that we have received your application materials.

Our recruiting team reviews every application thoroughly. We will be in contact with you regarding the status of your application.

Please do not reply to this automated message.

Sincerely,
Cisco Human Resources",Cisco,We received your application for Marketing Analyst,in_process
1439,recruiting@bankofamerica.com,"1/12/25, 12:00 AM",2025-01-12 00:00:00,2025-01-12,2,1,2025,89,"Your application was sent to Bank of America

Michael Gary Scott your application was sent to Bank of America

Bank of America
Site Reliability Engineer

Your application was sent to the employer. Good luck!

Note: This email confirms your application was submitted.",Bank of America,"Michael Gary Scott, your application was sent to Bank of America",in_process
1579,Datadog Careers <noreply@datadog.com>,"1/25/25, 12:00 AM",2025-01-25 00:00:00,2025-01-25,4,1,2025,76,"Dear Michael Gary Scott,

We are writing to confirm receipt of your application for the Data Analyst position at Datadog (Ref: 563555).

Your application is being reviewed by our hiring managers. We will notify you of any changes to your application status.

Kind regards,
Datadog Recruitment",Datadog,Application Acknowledged - Data Analyst,in_process
110,recruiting@github.com,"4/11/25, 12:00 AM",2025-04-11 00:00:00,2025-04-11,15,4,2025,0,"Dear Micheal Gary Scott,

We are thrilled to welcome you to the GitHub family! Your offer for the Software Engineer position has been accepted, and we're excited to have you join us.

Your onboarding details:
- Start date: May 16, 2025
- Orientation: First day at 9:00 AM
- Location: Main campus, Building A

Before your start date, please complete the following:
1. Sign all onboarding documents
2. Set up your benefits enrollment
3. Complete the I-9 verification

We look forward to seeing you on May 16, 2025!

Rachel Thompson
Onboarding Coordinator, GitHub",GitHub,Welcome to GitHub!,acceptance
796,Booz Allen Hamilton HR <hr@boozallenhamilton.com>,"2/8/25, 12:00 AM",2025-02-08 00:00:00,2025-02-08,6,2,2025,62,"Dear Micheal Gary Scott,

We are pleased to inform you that you have been shortlisted for the Engineering Manager position at Booz Allen Hamilton.

We would like to invite you to participate in a virtual panel interview with members of our analytics team. The interview will consist of both technical and behavioral questions.

Please select a time slot that works for you using the calendar link below.

We look forward to meeting you!

Warm regards,
Thomas Brown
Booz Allen Hamilton People Operations",Booz Allen Hamilton,Congratulations! You've been selected for an interview at Booz Allen Hamilton,interview
1396,Talent Acquisition <careers@sony.com>,"2/9/25, 12:00 AM",2025-02-09 00:00:00,2025-02-09,6,2,2025,61,"Hello Micheal Gary Scott,

We are excited about your application for the Associate Consultant position at Sony. Before we can proceed, we need you to complete a few items:

- Complete the technical assessment (estimated time: 60 minutes)
- Upload a copy of your most recent transcript
- Fill out the additional questionnaire

Please complete these steps by May 01, 2025 to remain in consideration.

Thank you for your time and interest!

Sony Recruiting Team",Sony,Action Needed: Associate Consultant application at Sony,action_required
911,recruiting@danaher.com,"1/23/25, 12:00 AM",2025-01-23 00:00:00,2025-01-23,4,1,2025,78,"Dear Michael Gary Scott,

I hope this email finds you well. I'm reaching out regarding your application for the Business Intelligence Analyst position at Danaher.

I'm pleased to let you know that our team has reviewed your application and we'd like to schedule an initial phone screen with you. This will be a 30-minute conversation to learn more about your experience and share details about the role.

Are you available on April 23, 2025 at 1:00 PM EST? If not, please suggest some alternative times.

Looking forward to connecting!

Daniel Wilson
Talent Acquisition Partner
Danaher",Danaher,Next steps - Business Intelligence Analyst position at Danaher,interview
1854,recruiting@servicenow.com,"1/15/25, 12:00 AM",2025-01-15 00:00:00,2025-01-15,3,1,2025,86,"Hi Michael Gary Scott,

We found new jobs that match your profile:

- Data Analyst at Grammarly
- Business Analyst at Veeva Systems
- Software Engineer at Coca-Cola

Apply now on our platform!

If you wish to unsubscribe from these alerts, click here.

JobBoard Team",ServiceNow,New jobs that match your profile,unrelated
604,PepsiCo Careers <noreply@pepsico.com>,"1/1/25, 12:00 AM",2025-01-01 00:00:00,2025-01-01,1,1,2025,100,"Dear Micheal Gary Scott,

Thank you for applying for the Sales Engineer position at PepsiCo. At this time, we regret to inform you that we've decided not to move forward with your application.

As a growing organization we always have new positions available and therefore we encourage you to check our careers page regularly.

We appreciate your interest and wish you success in your job search.

Sincerely,
Recruitment Team
PepsiCo",PepsiCo,Application Status Update - Sales Engineer,rejection
672,Talent Acquisition <careers@databricks.com>,"4/18/25, 12:00 AM",2025-04-18 00:00:00,2025-04-18,16,4,2025,-7,"Micheal Gary Scott,

Thank you for your time and interest in the Backend Engineer role at Databricks. After careful evaluation, we've decided not to proceed with your application. This was a competitive search and we had to make some tough choices.

Your resume will remain in our database for future consideration.

Regards,
Databricks Talent Team",Databricks,Databricks - Application Decision,rejection
291,PwC Careers <noreply@pwc.com>,"3/15/25, 12:00 AM",2025-03-15 00:00:00,2025-03-15,11,3,2025,27,"Dear Micheal Gary Scott,

Congratulations! We are excited to extend you an offer to join PwC as a Analytics Engineer.

Your start date is May 23, 2025. The compensation package includes:
- Base salary: $125,000
- Annual bonus target
- Full benefits package
- Stock options

Please sign and return the attached offer letter by the indicated deadline. If you have any questions about the offer or the onboarding process, don't hesitate to reach out.

We can't wait to have you on the team!

Best,
Robert Kim
PwC People Team",PwC,Offer Letter - Analytics Engineer at PwC,acceptance
39,Talent Acquisition <careers@capitalone.com>,"4/13/25, 12:00 AM",2025-04-13 00:00:00,2025-04-13,15,4,2025,-2,"Dear Michael Gary Scott,

It gives me great pleasure to inform you that you have been selected as our new DevOps Engineer. Congratulations on this well-deserved achievement!

We were thoroughly impressed throughout the interview process and are confident that you will thrive at Capital One.

Your offer letter with full details is attached. Please don't hesitate to reach out with any questions.

Welcome aboard!

Best regards,
Kevin Taylor
Chief People Officer
Capital One",Capital One,"Congratulations, Michael Gary Scott!",acceptance
1406,Lyft HR <hr@lyft.com>,"3/14/25, 12:00 AM",2025-03-14 00:00:00,2025-03-14,11,3,2025,28,"Hello Micheal Gary Scott,

This is to confirm that your application for the Product Analyst role at Lyft has been successfully submitted.

What happens next:
- Our team will carefully review your resume and qualifications
- If your experience matches our requirements, we will contact you
- You can check your application status at any time through our portal

Thank you for considering Lyft as your next career step.

Best,
Lyft Careers",Lyft,Your application to Lyft has been submitted,in_process
1230,no-reply@splunk.com,"3/21/25, 12:00 AM",2025-03-21 00:00:00,2025-03-21,12,3,2025,21,"Hello Micheal Gary Scott,

We are excited about your application for the Healthcare Data Analyst position at Splunk. Before we can proceed, we need you to complete a few items:

- Complete the technical assessment (estimated time: 60 minutes)
- Upload a copy of your most recent transcript
- Fill out the additional questionnaire

Please complete these steps by January 20, 2025 to remain in consideration.

Thank you for your time and interest!

Splunk Recruiting Team",Splunk,Action Needed: Healthcare Data Analyst application at Splunk,action_required
194,recruiting@stripe.com,"2/13/25, 12:00 AM",2025-02-13 00:00:00,2025-02-13,7,2,2025,57,"Hi Michael Gary Scott,

I'm delighted to inform you that you have been selected for the Revenue Analyst role at Stripe. Congratulations on your successful interview process!

The formal offer letter is attached to this email. Key highlights:
- Role: Revenue Analyst
- Start date: April 07, 2025
- Compensation: $115,000 base + bonus

Please review carefully and let me know if you have any questions. We'd appreciate your decision within one week.

Welcome to the team!

Robert Kim
Stripe",Stripe,Stripe - Your Offer of Employment,acceptance
794,PepsiCo HR <hr@pepsico.com>,"3/13/25, 12:00 AM",2025-03-13 00:00:00,2025-03-13,11,3,2025,29,"Dear Michael Gary Scott,

I hope this email finds you well. I'm reaching out regarding your application for the Software Engineer position at PepsiCo.

I'm pleased to let you know that our team has reviewed your application and we'd like to schedule an initial phone screen with you. This will be a 30-minute conversation to learn more about your experience and share details about the role.

Are you available on March 23, 2025 at 1:00 PM EST? If not, please suggest some alternative times.

Looking forward to connecting!

Kevin Taylor
Talent Acquisition Partner
PepsiCo",PepsiCo,Next steps - Software Engineer position at PepsiCo,interview
1039,no-reply@honeywell.com,"1/23/25, 12:00 AM",2025-01-23 00:00:00,2025-01-23,4,1,2025,78,"Hello Micheal Gary Scott,

Thank you for applying to Honeywell for our Actuarial Analyst role. We've reviewed your qualifications and would like to set up a call to discuss the opportunity further.

Would you be available for a brief introductory call this week? The conversation would last about 20-30 minutes.

Please let me know what times work best for you.

Thanks,
Ryan Allen
Honeywell",Honeywell,Honeywell - Interview Request,interview
947,Talent Acquisition <careers@tesla.com>,"3/11/25, 12:00 AM",2025-03-11 00:00:00,2025-03-11,11,3,2025,31,"Hi Micheal Gary Scott,

Great news! After reviewing your application for the UX Designer role, we'd like to move forward with an interview.

Please use the following link to schedule your interview:
[Scheduling Link]

The phone screen will last approximately 30 minutes and will cover your background, experience, and interest in the role.

If you have any questions, feel free to reach out to me directly.

Best,
Michelle Anderson
Recruiter, Tesla",Tesla,Schedule your interview with Tesla,interview
205,Accenture Careers <noreply@accenture.com>,"3/2/25, 12:00 AM",2025-03-02 00:00:00,2025-03-02,9,3,2025,40,"Dear Micheal Gary Scott,

I am pleased to offer you the position of Associate Consultant at Accenture. After meeting with our interview panel, everyone was impressed with your skills and experience, and we believe you'll make a significant contribution to our team.

Please review the attached offer details and compensation package. Your proposed start date is June 01, 2025.

To accept, please sign the offer letter and return it to us. We're excited to have you!

Congratulations,
Stephanie Clark
VP of Talent, Accenture",Accenture,Great news from Accenture!,acceptance
170,IBM Careers <noreply@ibm.com>,"1/31/25, 12:00 AM",2025-01-31 00:00:00,2025-01-31,5,1,2025,70,"Micheal Gary Scott,

Congratulations on your offer! After a competitive selection process, we are pleased to extend an offer for the Actuarial Analyst position at IBM.

Offer details:
- Annual base: $105,000
- Benefits effective from start date
- Start date: February 17, 2025

Please accept or decline by responding to this email within 5 business days.

Looking forward to your response!

IBM Recruiting",IBM,Job Offer: Actuarial Analyst - IBM,acceptance
204,Midjourney HR <hr@midjourney.com>,"1/21/25, 12:00 AM",2025-01-21 00:00:00,2025-01-21,4,1,2025,80,"Michael Gary Scott,

Congratulations on your offer! After a competitive selection process, we are pleased to extend an offer for the Solutions Architect position at Midjourney.

Offer details:
- Annual base: $105,000
- Benefits effective from start date
- Start date: May 17, 2025

Please accept or decline by responding to this email within 5 business days.

Looking forward to your response!

Midjourney Recruiting",Midjourney,Job Offer: Solutions Architect - Midjourney,acceptance
478,BlackRock Careers <noreply@blackrock.com>,"2/10/25, 12:00 AM",2025-02-10 00:00:00,2025-02-10,7,2,2025,60,"Dear Micheal Gary Scott,

Thank you for applying for the Compliance Analyst position at BlackRock. At this time, we regret to inform you that we've decided not to move forward with your application.

As a growing organization we always have new positions available and therefore we encourage you to check our careers page regularly.

We appreciate your interest and wish you success in your job search.

Sincerely,
Recruitment Team
BlackRock",BlackRock,Application Status Update - Compliance Analyst,rejection
208,Talent Acquisition <careers@adobe.com>,"2/22/25, 12:00 AM",2025-02-22 00:00:00,2025-02-22,8,2,2025,48,"Dear Michael Gary Scott,

We are thrilled to welcome you to the Adobe family! Your offer for the Customer Success Manager position has been accepted, and we're excited to have you join us.

Your onboarding details:
- Start date: February 14, 2025
- Orientation: First day at 9:00 AM
- Location: Main campus, Building A

Before your start date, please complete the following:
1. Sign all onboarding documents
2. Set up your benefits enrollment
3. Complete the I-9 verification

We look forward to seeing you on February 14, 2025!

Jennifer Lee
Onboarding Coordinator, Adobe",Adobe,Welcome to Adobe!,acceptance
1228,Square Careers <noreply@square.com>,"4/29/25, 12:00 AM",2025-04-29 00:00:00,2025-04-29,18,4,2025,-18,"Dear Micheal Gary Scott,

You have been invited to complete an assessment for the Investment Analyst position at Square.

Assessment Type: Situational Judgment Test
Duration: Approximately 30 minutes
Deadline: January 16, 2025

This assessment helps us understand how you approach workplace scenarios. There are no right or wrong answers.

Click here to begin: [Assessment Link]

Best regards,
Square People & Culture",Square,Complete Assessment - Square Application,action_required
1364,Talent Acquisition <careers@spacex.com>,"2/13/25, 12:00 AM",2025-02-13 00:00:00,2025-02-13,7,2,2025,57,"Hi Michael Gary Scott,

Congratulations on being selected to move forward in the hiring process for Supply Chain Analyst at SpaceX!

To continue, please complete the following online assessment:

Assessment: Technical Skills Evaluation
Platform: HackerRank
Time limit: 90 minutes
Deadline: March 04, 2025

Please ensure you have a stable internet connection and a quiet environment.

Best of luck,
SpaceX Talent Team",SpaceX,Complete your SpaceX application - Assessment Required,action_required
56,Databricks HR <hr@databricks.com>,"4/17/25, 12:00 AM",2025-04-17 00:00:00,2025-04-17,16,4,2025,-6,"Hi Micheal Gary Scott,

I'm delighted to inform you that you have been selected for the Compliance Analyst role at Databricks. Congratulations on your successful interview process!

The formal offer letter is attached to this email. Key highlights:
- Role: Compliance Analyst
- Start date: April 23, 2025
- Compensation: $115,000 base + bonus

Please review carefully and let me know if you have any questions. We'd appreciate your decision within one week.

Welcome to the team!

Rachel Thompson
Databricks",Databricks,Databricks - Your Offer of Employment,acceptance
1496,Talent Acquisition <careers@agilent.com>,"3/19/25, 12:00 AM",2025-03-19 00:00:00,2025-03-19,12,3,2025,23,"Hello Michael Gary Scott,

We've received your application for the UX Researcher position at Agilent. Thank you for taking the time to apply and for considering joining us.

First of all, our recruiters will take a close look at your resume and cover letter. If your qualifications are a good match for the role, you'll hear from us soon.

In the meantime, feel free to explore other opportunities on our careers page.

Best regards,
The Agilent Talent Team",Agilent,UX Researcher at Agilent: we've got your application,in_process
633,Talent Acquisition <careers@3m.com>,"3/11/25, 12:00 AM",2025-03-11 00:00:00,2025-03-11,11,3,2025,31,"Dear Michael Gary Scott,

We have completed our review of applications for the Security Analyst position at 3M. We appreciate your interest in this opportunity.

Regrettably, we will not be moving forward with your candidacy. The position has been filled by another candidate.

We wish you all the best in your career endeavors and encourage you to monitor our openings for future roles.

Best,
Maria Garcia
3M",3M,Update: Your application for Security Analyst,rejection
1433,Talent Acquisition <careers@unitedhealthgroup.com>,"4/20/25, 12:00 AM",2025-04-20 00:00:00,2025-04-20,16,4,2025,-9,"Dear Micheal Gary Scott,

Thank you for applying to the Associate Consultant position at UnitedHealth Group. We have received your application and our recruiting team will review your qualifications carefully.

If your background aligns with our requirements, a member of our team will reach out to discuss next steps. Please note that due to the high volume of applications, this process may take several weeks.

In the meantime, you can track your application status through our careers portal.

Best regards,
UnitedHealth Group Talent Acquisition",UnitedHealth Group,Thank you for applying to UnitedHealth Group!,in_process
1288,Autodesk HR <hr@autodesk.com>,"4/22/25, 12:00 AM",2025-04-22 00:00:00,2025-04-22,17,4,2025,-11,"Micheal Gary Scott,

We're impressed with your profile and would like to see your coding skills in action!

Please complete the following coding challenge for the Software Engineer role at Autodesk:

Platform: CodeSignal
Duration: 70 minutes
Languages: Python, Java, or C++
Deadline: April 22, 2025

The challenge will test data structures, algorithms, and problem-solving skills.

Good luck!
Autodesk Engineering Recruiting",Autodesk,Coding Challenge: Software Engineer - Autodesk,action_required
1010,Talent Acquisition <careers@homedepot.com>,"4/22/25, 12:00 AM",2025-04-22 00:00:00,2025-04-22,17,4,2025,-11,"Dear Micheal Gary Scott,

We have reviewed your application for the Security Analyst role at Home Depot and we are impressed with your background.

We would like to move you to the next step of our interview process. A recruiter will be reaching out to you within the next 2-3 business days to schedule an initial video interview.

In the meantime, please ensure your contact information is up to date in our system.

Best regards,
The Home Depot Recruitment Team",Home Depot,You've been selected! Next steps for Security Analyst at Home Depot,interview
87,Intel HR <hr@intel.com>,"3/23/25, 12:00 AM",2025-03-23 00:00:00,2025-03-23,12,3,2025,19,"Dear Micheal Gary Scott,

It gives me great pleasure to inform you that you have been selected as our new Cloud Engineer. Congratulations on this well-deserved achievement!

We were thoroughly impressed throughout the interview process and are confident that you will thrive at Intel.

Your offer letter with full details is attached. Please don't hesitate to reach out with any questions.

Welcome aboard!

Best regards,
Stephanie Clark
Chief People Officer
Intel",Intel,"Congratulations, Micheal Gary Scott!",acceptance
219,Talent Acquisition <careers@doordash.com>,"2/4/25, 12:00 AM",2025-02-04 00:00:00,2025-02-04,6,2,2025,66,"Hi Micheal Gary Scott,

Fantastic news - we'd love to have you join us at DoorDash! I'm pleased to extend a formal offer for the Financial Analyst position.

The details:
- Compensation: $95,000 annually
- Start date: May 08, 2025
- Reports to: Stephanie Clark

We've attached the full offer package for your review. Take your time looking through it and let me know if you have any questions.

We're really excited about this!

Laura White
DoorDash",DoorDash,Your DoorDash offer,acceptance
664,Scale AI Careers <noreply@scaleai.com>,"1/16/25, 12:00 AM",2025-01-16 00:00:00,2025-01-16,3,1,2025,85,"Dear Michael Gary Scott,

Thank you for your interest in the Cloud Engineer position at Scale AI and for taking the time to apply.

After careful consideration, we regret to inform you that we have decided not to move forward with your application at this time. We received many qualified applicants and this was a difficult decision.

We encourage you to apply for future openings that match your skills and experience. We wish you the best in your career search.

Sincerely,
Scale AI Talent Acquisition",Scale AI,Update on your Scale AI application,rejection
1715,Danaher Careers <noreply@danaher.com>,"4/9/25, 12:00 AM",2025-04-09 00:00:00,2025-04-09,15,4,2025,2,"Hello Micheal Gary Scott,

This is to confirm that your application for the UX Designer role at Danaher has been successfully submitted.

What happens next:
- Our team will carefully review your resume and qualifications
- If your experience matches our requirements, we will contact you
- You can check your application status at any time through our portal

Thank you for considering Danaher as your next career step.

Best,
Danaher Careers",Danaher,Your application to Danaher has been submitted,in_process
682,Talent Acquisition <careers@cerner.com>,"3/15/25, 12:00 AM",2025-03-15 00:00:00,2025-03-15,11,3,2025,27,"Dear Micheal Gary Scott,

We appreciate your interest in joining Cerner and the time you invested in applying for the Operations Analyst position.

After a thorough review of your application, we have determined that we will not be advancing your candidacy at this time. The selection process was highly competitive, and while your background is impressive, we have chosen to pursue candidates whose experience more closely matches our current needs.

We will keep your information on file and may reach out if a suitable opportunity arises.

With best wishes,
Cerner HR Team",Cerner,Regarding your application to Cerner,rejection
1107,no-reply@sony.com,"2/20/25, 12:00 AM",2025-02-20 00:00:00,2025-02-20,8,2,2025,50,"Dear Michael Gary Scott,

Your application for AI Engineer at Sony is incomplete. To be considered for the role, please complete the following:

- Finish the online application form
- Submit your portfolio or work samples
- Complete the pre-employment questionnaire

Deadline: January 03, 2025

Log in to our careers portal to complete these items.

Thank you,
Sony HR",Sony,Please complete your application - Sony,action_required
69,Talent Acquisition <careers@visa.com>,"3/4/25, 12:00 AM",2025-03-04 00:00:00,2025-03-04,10,3,2025,38,"Dear Micheal Gary Scott,

We are thrilled to welcome you to the Visa family! Your offer for the Solutions Architect position has been accepted, and we're excited to have you join us.

Your onboarding details:
- Start date: February 18, 2025
- Orientation: First day at 9:00 AM
- Location: Main campus, Building A

Before your start date, please complete the following:
1. Sign all onboarding documents
2. Set up your benefits enrollment
3. Complete the I-9 verification

We look forward to seeing you on February 18, 2025!

Rachel Thompson
Onboarding Coordinator, Visa",Visa,Welcome to Visa!,acceptance
1216,Palo Alto Networks HR <hr@paloaltonetworks.com>,"2/1/25, 12:00 AM",2025-02-01 00:00:00,2025-02-01,5,2,2025,69,"Hi Michael Gary Scott,

Thank you for applying to Palo Alto Networks! As part of our selection process for the Machine Learning Engineer role, we'd like you to complete a HireVue video interview.

You'll be asked to respond to a series of pre-recorded questions on camera. You can complete this at any time before January 10, 2025.

Tips:
- Find a quiet, well-lit space
- Test your camera and microphone beforehand
- You'll have time to prepare before each question

Start your HireVue interview: [Link]

Palo Alto Networks Talent Acquisition",Palo Alto Networks,HireVue Interview - Machine Learning Engineer at Palo Alto Networks,action_required
19,no-reply@wellsfargo.com,"4/21/25, 12:00 AM",2025-04-21 00:00:00,2025-04-21,17,4,2025,-10,"Dear Michael Gary Scott,

On behalf of Wells Fargo, I am pleased to extend an offer of employment for the position of Associate Consultant.

We were truly impressed by your qualifications and believe you will be a great addition to our team. Please find the details of your offer below:

Position: Associate Consultant
Start Date: January 27, 2025
Base Salary: $95,000 per year
Location: Hybrid

Please review the attached offer letter and respond within 5 business days.

Welcome aboard!

Sarah Johnson
HR Director, Wells Fargo",Wells Fargo,Congratulations! Offer for Associate Consultant at Wells Fargo,acceptance
1493,recruiting@stryker.com,"4/18/25, 12:00 AM",2025-04-18 00:00:00,2025-04-18,16,4,2025,-7,"Your application was sent to Stryker

Micheal Gary Scott your application was sent to Stryker

Stryker
UX Designer

Your application was sent to the employer. Good luck!

Note: This email confirms your application was submitted.",Stryker,"Micheal Gary Scott, your application was sent to Stryker",in_process
1820,Talent Acquisition <careers@jpmorganchase.com>,"3/30/25, 12:00 AM",2025-03-30 00:00:00,2025-03-30,13,3,2025,12,"Hi Micheal Gary Scott,

Your profile on JPMorgan Chase's talent network is only 60% complete. A complete profile increases your chances of being found by recruiters.

Add these to stand out:
- Work experience details
- Skills and certifications
- Portfolio links
- Profile photo

Update your profile now: [Link]

JPMorgan Chase Talent Community",JPMorgan Chase,Complete your profile on JPMorgan Chase,unrelated
1156,Talent Acquisition <careers@intel.com>,"4/26/25, 12:00 AM",2025-04-26 00:00:00,2025-04-26,17,4,2025,-15,"Dear Micheal Gary Scott,

Your application for Strategy Analyst at Intel is incomplete. To be considered for the role, please complete the following:

- Finish the online application form
- Submit your portfolio or work samples
- Complete the pre-employment questionnaire

Deadline: January 22, 2025

Log in to our careers portal to complete these items.

Thank you,
Intel HR",Intel,Please complete your application - Intel,action_required
421,no-reply@jpmorganchase.com,"2/18/25, 12:00 AM",2025-02-18 00:00:00,2025-02-18,8,2,2025,52,"Dear Michael Gary Scott,

Thank you for your interest in the Data Scientist position at JPMorgan Chase and for taking the time to apply.

After careful consideration, we regret to inform you that we have decided not to move forward with your application at this time. We received many qualified applicants and this was a difficult decision.

We encourage you to apply for future openings that match your skills and experience. We wish you the best in your career search.

Sincerely,
JPMorgan Chase Talent Acquisition",JPMorgan Chase,Update on your JPMorgan Chase application,rejection
326,Talent Acquisition <careers@amazon.com>,"2/19/25, 12:00 AM",2025-02-19 00:00:00,2025-02-19,8,2,2025,51,"Dear Michael Gary Scott,

Thank you very much for your recent application to the Business Analyst position at Amazon.

Unfortunately, after careful review, we are unable to offer you a position at this time. We had many strong candidates apply and it was not an easy decision.

We genuinely appreciate your interest in Amazon and hope you'll consider us for future opportunities.

Best regards,
James Williams
Talent Acquisition, Amazon",Amazon,Thank you for applying to Amazon,rejection
813,Talent Acquisition <careers@bostonscientific.com>,"4/29/25, 12:00 AM",2025-04-29 00:00:00,2025-04-29,18,4,2025,-18,"Hi Michael Gary Scott,

Great news! After reviewing your application for the Data Engineer role, we'd like to move forward with an interview.

Please use the following link to schedule your interview:
[Scheduling Link]

The phone screen will last approximately 30 minutes and will cover your background, experience, and interest in the role.

If you have any questions, feel free to reach out to me directly.

Best,
Christopher Martinez
Recruiter, Boston Scientific",Boston Scientific,Schedule your interview with Boston Scientific,interview
745,recruiting@pwc.com,"2/1/25, 12:00 AM",2025-02-01 00:00:00,2025-02-01,5,2,2025,69,"Dear Micheal Gary Scott,

Following our review of your application, we are pleased to invite you to an on-site interview at PwC for the Backend Engineer position.

Date: March 31, 2025
Location: PwC Headquarters
Time: 1:00 PM

Your interview day will include:
- Meeting with the hiring manager
- Technical assessment
- Team meet and greet
- Lunch with the team

Please bring a valid photo ID. We will reimburse any travel expenses.

Looking forward to meeting you in person!

Robert Kim
PwC",PwC,Interview details for Backend Engineer - PwC,interview
163,Talent Acquisition <careers@tesla.com>,"2/17/25, 12:00 AM",2025-02-17 00:00:00,2025-02-17,8,2,2025,53,"Dear Michael Gary Scott,

Congratulations! We are excited to extend you an offer to join Tesla as a Compliance Analyst.

Your start date is April 12, 2025. The compensation package includes:
- Base salary: $95,000
- Annual bonus target
- Full benefits package
- Stock options

Please sign and return the attached offer letter by the indicated deadline. If you have any questions about the offer or the onboarding process, don't hesitate to reach out.

We can't wait to have you on the team!

Best,
Michelle Anderson
Tesla People Team",Tesla,Offer Letter - Compliance Analyst at Tesla,acceptance
